ibu,size,style,brewery_location,id,name,abv,brewery_name
18,16 oz.,American Amber / Red Lager,"Kona, HI",1220,Longboard Island Lager,4.6%,Kona Brewing Company
N/A,12 oz.,American Blonde Ale,"Edwards, CO",1219,All American Blonde Ale,5.0%,Centennial Beer Company
N/A,12 oz.,American Amber / Red Ale,"Edwards, CO",1218,All American Red Ale,5.0%,Centennial Beer Company
25,16 oz.,Vienna Lager,"Boonville, CA",1217,El Steinber Dark Lager,5.5%,Anderson Valley Brewing Company
N/A,16 oz.,American Pale Ale (APA),"Astoria, OR",1214,Tender Loving Empire NWPA,5.8%,Fort George Brewery
55,12 oz.,Irish Dry Stout,"Talkeetna, AK",1213,Chuli Stout,5.9%,Denali Brewing Company
17,12 oz.,American Blonde Ale,"Salt Lake City, UT",1212,SUM'R,4.0%,Uinta Brewing Company
N/A,12 oz.,American IPA,"Pottstown, PA",1211,360° India Pale Ale,6.2%,Sly Fox Brewing Company
40,12 oz.,American Pale Ale (APA),"Bend, OR",1210,Mirror Pond Pale Ale,5.0%,Deschutes Brewery
N/A,12 oz.,American Pale Wheat Ale,"Lewiston, ME",1209,Summer Swelter,4.7%,Baxter Brewing Company
18,12 oz.,Munich Helles Lager,"Frankenmuth, MI",1208,Twisted Helles Summer Lager,5.5%,Frankenmuth Brewery
N/A,12 oz.,American Amber / Red Lager,"Hardy, VA",1207,Dam Lager,4.5%,Sunken City Brewing Company
N/A,12 oz.,American IPA,"Hardy, VA",1206,Red Clay IPA,7.0%,Sunken City Brewing Company
52,16 oz.,American IPA,"Crozet, VA",1205,Northern Lights India Pale Ale,6.5%,Starr Hill Brewery
N/A,16 oz.,Hefeweizen,"Menominie, WI",1204,Hips Don't Lie,6.2%,Lucette Brewing Company
N/A,12 oz.,Baltic Porter,"Dallas, TX",1203,Double Brown Stout,7.0%,Deep Ellum Brewing Company
25,16 oz.,Saison / Farmhouse Ale,"Dallas, TX",1202,Farmhouse Wit,4.8%,Deep Ellum Brewing Company
26,12 oz.,American Pale Ale (APA),"Lexington, VA",1201,Striped Bass Pale Ale,5.2%,Devil's Backbone Brewing Company
20,12 oz.,American Amber / Red Ale,"Sheridan, WY",1200,Bomber Mountain Amber Ale (2013),4.6%,The Black Tooth Brewing Company
75,12 oz.,American IPA,"Sheridan, WY",1199,Indian Paintbrush IPA,7.0%,The Black Tooth Brewing Company
16,12 oz.,English Brown Ale,"Sheridan, WY",1198,Saddle Bronc Brown Ale (2013),4.8%,The Black Tooth Brewing Company
15,12 oz.,American Pale Wheat Ale,"Sheridan, WY",1197,Wagon Box Wheat Beer,5.9%,The Black Tooth Brewing Company
20,16 oz.,Saison / Farmhouse Ale,"Manhattan, KS",1196,Wild Plum Farmhouse Ale,5.6%,Tallgrass Brewing Company
25,12 oz.,American Pilsner,"Nellysford, VA",1195,Wild Wolf American Pilsner,4.5%,Wild Wolf Brewing Company
45,12 oz.,American Pale Ale (APA),"Nellysford, VA",1194,Alpha Ale,5.1%,Wild Wolf Brewing Company
N/A,12 oz.,Scottish Ale,"Soldotna, AK",1193,Skilak Scottish Ale,5.8%,Kenai River Brewing Company
N/A,12 oz.,American Stout,"Durango, CO",1192,Vernal Minthe Stout,5.8%,Ska Brewing Company
N/A,16 oz.,American IPA,"Carlsbad, CA",1191,Swami's India Pale Ale,6.8%,Pizza Port Brewing Company
N/A,12 oz.,Czech Pilsener,"Ipswich, MA",1190,Notch Session Pils,4.0%,Notch Brewing Company
N/A,12 oz.,American White IPA,"Stratford, CT",1189,Honeyspot Road White IPA,6.0%,Two Roads Brewing Company
N/A,12 oz.,American Brown Ale,"Jacksonville, FL",1188,Duke's Cold Nose Brown Ale,6.0%,Bold City Brewery
15,12 oz.,American Blonde Ale,"Soldotna, AK",1187,Peninsula Brewers Reserve (PBR),5.0%,Kenai River Brewing Company
20,16 oz.,Witbier,"Westerly, RI",1186,Hazy Day Belgian-Style Wit,4.0%,Grey Sail Brewing of Rhode Island
N/A,16 oz.,American Blonde Ale,"Westerly, RI",1185,Bring Back the Beach Blonde Ale,5.5%,Grey Sail Brewing of Rhode Island
N/A,16 oz.,Munich Dunkel Lager,"Eagle, CO",1184,Dirtbag Dunkel,4.9%,Bonfire Brewing Company
45,12 oz.,American Pale Ale (APA),"Eagle, CO",1183,Kindler Pale Ale,5.3%,Bonfire Brewing Company
36,16 oz.,American Pale Ale (APA),"Seven Points, TX",1182,Elliott's Phoned Home Pale Ale,5.1%,Cedar Creek Brewery
N/A,12 oz.,Maibock / Helles Bock,"Boise, ID",1181,Sockeye Maibock,6.4%,Sockeye Brewing Company
N/A,16 oz.,Witbier,"Denver, CO",1180,River North White Ale,5.0%,River North Brewery
N/A,16 oz.,American Amber / Red Ale,"Denver, CO",1179,River North Ale,5.0%,River North Brewery
N/A,16 oz.,Tripel,"Grand Rapids, MI",1178,Vivant Tripel,8.2%,Brewery Vivant
70,12 oz.,American IPA,"Middleton, WI",1177,Mutiny IPA,6.2%,Capital Brewery
100,16 oz.,American IPA,"Denver, CO",1176,Redacted Rye IPA,7.0%,Renegade Brewing Company
35,12 oz.,Scottish Ale,"Brevard, NC",1175,Old Chub,8.0%,Oskar Blues Brewery (North Carol...
N/A,12 oz.,American IPA,"Seattle, WA",1174,77 Fremont Select Spring Session IPA,4.0%,Fremont Brewing Company
70,12 oz.,American IPA,"Seattle, WA",1173,Evolutionary IPA (2012),6.2%,Two Beers Brewing Company
10,16 oz.,Gose,"South San Francisco, CA",1172,Mo's Gose,5.2%,Armstrong Brewing Company
N/A,12 oz.,American Double / Imperial IPA,"Stratford, CT",1171,Road 2 Ruin Double IPA,7.2%,Two Roads Brewing Company
N/A,12 oz.,Saison / Farmhouse Ale,"Stratford, CT",1170,Workers Comp Saison,4.8%,Two Roads Brewing Company
N/A,12 oz.,German Pilsener,"Stratford, CT",1169,Ol' Factory Pils,5.0%,Two Roads Brewing Company
30,16 oz.,Saison / Farmhouse Ale,"Stillwater, MN",1168,Farm Girl Saison,6.0%,Lift Bridge Brewing Company
35,19.2 oz.,Czech Pilsener,"Longmont, CO",1167,Mama's Little Yella Pils,5.3%,Oskar Blues Brewery
65,19.2 oz.,American Pale Ale (APA),"Brevard, NC",1166,Dale's Pale Ale,6.5%,Oskar Blues Brewery (North Carol...
26,12 oz.,American Amber / Red Lager,"Golden, CO",1165,Colorado Native,5.5%,AC Golden Brewing Company
N/A,12 oz.,Saison / Farmhouse Ale,"San Diego, CA",1164,TailGate Saison,5.0%,TailGate Beer
N/A,12 oz.,American Amber / Red Ale,"Edwards, CO",1163,WinterWonderGrass Festival Ale,???,Crazy Mountain Brewing Company
35,16 oz.,American Pale Ale (APA),"Kent, WA",1162,Oatmeal PSA,5.0%,Airways Brewing Company
N/A,12 oz.,German Pilsener,"Dallas, TX",1161,Rye Pils Session Lager,4.6%,Deep Ellum Brewing Company
100,12 oz.,American Barleywine,"Boise, ID",1160,Old Devil's Tooth,9.9%,Sockeye Brewing Company
46,12 oz.,American Blonde Ale,"Talkeetna, AK",1159,Mother Ale,5.6%,Denali Brewing Company
N/A,12 oz.,American IPA,"Alpine, TX",1158,La Frontera Premium IPA,7.8%,Big Bend Brewing Company
N/A,12 oz.,Czech Pilsener,"Alpine, TX",1157,Tejas Lager,4.7%,Big Bend Brewing Company
N/A,12 oz.,American Porter,"Alpine, TX",1156,Number 22 Porter,6.4%,Big Bend Brewing Company
N/A,12 oz.,Hefeweizen,"Alpine, TX",1155,Big Bend Hefeweizen,5.6%,Big Bend Brewing Company
N/A,12 oz.,American Blonde Ale,"Alpine, TX",1154,Terlingua Gold,6.0%,Big Bend Brewing Company
20,12 oz.,American Pilsner,"Flagstaff, AZ",1153,Lumberyard Pilsner,5.3%,Lumberyard Brewing Company
N/A,12 oz.,American Blonde Ale,"Boise, ID",1152,Galena Golden,4.3%,Sockeye Brewing Company
32,12 oz.,American Pale Ale (APA),"Boise, ID",1151,Hell-Diver Pale Ale,5.2%,Sockeye Brewing Company
12,12 oz.,American Pale Wheat Ale,"Boise, ID",1150,Woolybugger Wheat,4.6%,Sockeye Brewing Company
N/A,16 oz.,American IPA,"Lexington, KY",1149,Kentucky IPA,6.5%,Alltech's Lexington Brewing Company
65,12 oz.,American IPA,"Papillion, NE",1148,Nebraska India Pale Ale,6.5%,Nebraska Brewing Company
10,12 oz.,Hefeweizen,"Papillion, NE",1147,EOS Hefeweizen,4.8%,Nebraska Brewing Company
15,12 oz.,English Brown Ale,"Papillion, NE",1146,Brunette Nut Brown Ale,4.8%,Nebraska Brewing Company
29,12 oz.,American Pale Ale (APA),"Papillion, NE",1145,Cardinal Pale Ale,5.7%,Nebraska Brewing Company
7,12 oz.,American Pale Wheat Ale,"Boston, MA",1144,Samuel Adams Summer Ale,5.3%,Boston Beer Company
30,12 oz.,Vienna Lager,"Boston, MA",1143,Boston Lager,4.9%,Boston Beer Company
70,12 oz.,American IPA,"Tampa, FL",1142,Humidor Series India Pale Ale,7.5%,Cigar City Brewing Company
70,12 oz.,American IPA,"Tampa, FL",1141,Jai Alai IPA Aged on White Oak,7.5%,Cigar City Brewing Company
65,12 oz.,American Porter,"Tampa, FL",1140,José Martí American Porter,8.0%,Cigar City Brewing Company
N/A,12 oz.,American Pale Ale (APA),"Tampa, FL",1139,Invasion Pale Ale,5.0%,Cigar City Brewing Company
25,12 oz.,English Brown Ale,"Tampa, FL",1138,Maduro Brown Ale,5.5%,Cigar City Brewing Company
33,16 oz.,American Pilsner,"Kent, WA",1137,Pre Flight Pilsner,5.2%,Airways Brewing Company
N/A,16 oz.,Belgian Dark Ale,"Grand Rapids, MI",1136,Tart Side of the Moon,9.8%,Brewery Vivant
60,16 oz.,American IPA,"Utica, NY",1135,Our Legacy IPA,6.5%,Matt Brewing Company
N/A,16 oz.,German Pilsener,"Chicago, IL",1134,Pony Pilsner,5.7%,Half Acre Beer Company
N/A,12 oz.,Belgian Pale Ale,"Chicago, IL",1133,A Little Crazy,6.8%,Revolution Brewing Company
N/A,12 oz.,American IPA,"Bloomfield, CT",1132,Misty Mountain IPA,7.0%,Back East Brewing Company
N/A,12 oz.,American Amber / Red Ale,"Bloomfield, CT",1131,Back East Ale,5.0%,Back East Brewing Company
N/A,16 oz.,Dunkelweizen,"Portland, OR",1130,Occidental Dunkel,5.1%,Occidental Brewing Company
N/A,16 oz.,Altbier,"Portland, OR",1129,Occidental Altbier,5.0%,Occidental Brewing Company
27,16 oz.,Irish Dry Stout,"Indianapolis, IN",1128,Ring of Dingle,7.1%,Sun King Brewing Company
23,16 oz. Alumi-Tek®,Scottish Ale,"Indianapolis, IN",1127,Bourbon Barrel Wee Mac,5.4%,Sun King Brewing Company
70,12 oz.,American IPA,"Cincinnati, OH",1126,Psychopathy,6.9%,Madtree Brewing Company
32,12 oz.,American Brown Ale,"Cincinnati, OH",1125,Gnarly Brown,7.0%,Madtree Brewing Company
30,12 oz.,American Amber / Red Ale,"Cincinnati, OH",1124,Happy Amber,6.0%,Madtree Brewing Company
18,12 oz.,Munich Helles Lager,"Pottstown, PA",1123,Helles Golden Lager,4.9%,Sly Fox Brewing Company
N/A,16 oz.,American Pale Ale (APA),"Menominie, WI",1122,Ride Again Pale Ale,5.2%,Lucette Brewing Company
36,12 oz.,American Pale Ale (APA),"Warrenville, IL",1121,Sidekick Extra Pale Ale,5.1%,Two Brothers Brewing Company
40,16 oz.,Oatmeal Stout,"Hattiesburg, MS",1120,Hipster Breakfast,5.8%,Southern Prohibition Brewing Com...
20,16 oz.,American Blonde Ale,"Hattiesburg, MS",1118,Suzy B Dirty Blonde Ale,5.0%,Southern Prohibition Brewing Com...
60,16 oz.,American Pale Ale (APA),"Hattiesburg, MS",1117,Devil's Harvest Extra Pale Ale,5.8%,Southern Prohibition Brewing Com...
N/A,12 oz.,American Pale Ale (APA),"Seattle, WA",1116,Fremont Organic Pale Ale,4.5%,Fremont Brewing Company
27,12 oz.,American Pale Wheat Ale,"Minneapolis, MN",1115,Shenanigans Summer Ale,4.6%,Indeed Brewing Company
N/A,16 oz.,American Double / Imperial IPA,"New Orleans, LA",1114,MechaHopzilla,8.8%,New Orleans Lager & Ale Brewing ...
13,12 oz.,Hefeweizen,"South Burlington, VT",1113,Elder Betty,5.5%,Magic Hat Brewing Company
69,16 oz.,American IPA,"Brooklyn Center, MN",1112,Overrated! West Coast Style IPA,7.3%,Surly Brewing Company
120,16 oz.,American Double / Imperial IPA,"Waterbury, VT",1111,Heady Topper,8.0%,The Alchemist
N/A,16 oz.,American Pale Ale (APA),"Buena Vista, CO",1110,River Runners Pale Ale,6.0%,Eddyline Brewery & Restaurant
70,12 oz.,American IPA,"Bend, OR",1109,Descender IPA,7.0%,Good Life Brewing Company
18,12 oz.,American Pale Wheat Ale,"Bend, OR",1108,Sweet As Pacific Ale,6.0%,Good Life Brewing Company
N/A,12 oz.,American Brown Ale,"Jacksonville Beach, FL",1107,Nut Sack Imperial Brown Ale,7.0%,Engine 15 Brewing
30,12 oz.,American Pale Ale (APA),"Jacksonville, FL",1106,Pablo Beach Pale Ale,5.0%,Green Room Brewing
N/A,12 oz.,American Porter,"Garden City, ID",1105,3 Picket Porter,5.5%,Crooked Fence Brewing Company
N/A,12 oz.,American Pale Ale (APA),"Garden City, ID",1104,Rusty Nail Pale Ale,5.6%,Crooked Fence Brewing Company
N/A,12 oz.,American Blonde Ale,"Export, PA",1103,Babbling Blonde,5.3%,Rivertowne Brewing Company
N/A,12 oz.,Scottish Ale,"Export, PA",1102,Maxwell's Scottish Ale,5.1%,Rivertowne Brewing Company
N/A,12 oz.,Witbier,"Export, PA",1101,Grateful White,6.1%,Rivertowne Brewing Company
N/A,12 oz.,American Amber / Red Lager,"Export, PA",1100,RT Lager,5.5%,Rivertowne Brewing Company
N/A,12 oz.,American IPA,"Export, PA",1099,Old Wylie's IPA,6.2%,Rivertowne Brewing Company
N/A,12 oz.,Fruit / Vegetable Beer,"Export, PA",1098,Hala Kahiki Pineapple Beer,4.8%,Rivertowne Brewing Company
32,12 oz.,Schwarzbier,"Salt Lake City, UT",1097,Organic Baba Black Lager,4.0%,Uinta Brewing Company
N/A,12 oz.,American Pale Ale (APA),"Tampa Bay, FL",1096,Tampa Pale Ale,???,Brindle Dog Brewing Company
N/A,12 oz.,American Pale Wheat Ale,"Tampa Bay, FL",1095,Orange Grove Wheat Ale,???,Brindle Dog Brewing Company
N/A,12 oz.,Witbier,"Nantucket, MA",1094,Grey Lady,4.5%,Cisco Brewers
24,12 oz.,American Pale Wheat Ale,"Providence, RI",1093,Narragansett Summer Ale,4.2%,Narragansett Brewing Company
N/A,12 oz.,American Porter,"Washington, DC",1092,Penn Quarter Porter,5.5%,DC Brau Brewing Company
52,12 oz.,German Pilsener,"Blanco, TX",1091,Hans' Pils (2015),5.3%,Real Ale Brewing Company
33,16 oz.,Altbier,"Bridgewater Corners, VT",1090,Double Bag,7.2%,Long Trail Brewing Company
82,12 oz.,American IPA,"Salt Lake City, UT",1089,Hop Notch IPA (2013),7.3%,Uinta Brewing Company
34,12 oz.,American Pale Ale (APA),"Salt Lake City, UT",1088,Cutthroat Pale Ale,4.0%,Uinta Brewing Company
N/A,12 oz.,Kölsch,"Knoxville, IA",1087,Side Kick Kölsch,5.0%,Peace Tree Brewing Company
50,12 oz.,American Blonde Ale,"Blanco, TX",1086,Four Squared (2015),6.0%,Real Ale Brewing Company
60,16 oz.,American Amber / Red Ale,"Portland, OR",1085,Rise-Up Red (2014),5.8%,Hopworks Urban Brewery
42,12 oz.,American Pale Ale (APA),"Athens, GA",1082,RecreationAle,4.7%,Terrapin Brewing Company
N/A,16 oz.,Kölsch,"Portland, OR",1081,Occidental Kölsch,4.5%,Occidental Brewing Company
51,16 oz.,American IPA,"Milwaukee, WI",1080,Hop Happy,7.5%,Milwaukee Brewing Company
N/A,12 oz.,Belgian Pale Ale,"Baltimore, MD",1079,Ozzy,7.3%,The Brewer's Art
30,12 oz.,American IPA,"Saint Louis, MO",1078,Schlafly IPA,4.5%,Schlafly Brewing Company
30,12 oz.,American Brown Ale,"Saint Louis, MO",1077,Schlafly American Brown Ale,5.0%,Schlafly Brewing Company
N/A,12 oz.,American Porter,"Boise, ID",1076,Power House Porter,5.7%,Sockeye Brewing Company
N/A,16 oz.,American Stout,"Paonia, CO",1075,Stout Ol' Friend (2012),6.4%,Revolution Brewing
20,12 oz.,American Amber / Red Ale,"Chandler, AZ",1073,Epicenter Amber Ale,5.5%,SanTan Brewing Company
15,12 oz.,Hefeweizen,"Chandler, AZ",1072,SanTan HefeWeizen,5.0%,SanTan Brewing Company
85,12 oz.,American IPA,"Chandler, AZ",1071,Hop Shock IPA,7.0%,SanTan Brewing Company
18,12 oz.,American Amber / Red Lager,"Kona, HI",1070,Longboard Island Lager,4.6%,Kona Brewing Company
N/A,12 oz.,American Amber / Red Ale,"Lexington, KY",1069,West Sixth Amber Ale,5.5%,West Sixth Brewing
20,12 oz.,Saison / Farmhouse Ale,"Houston, TX",1068,Barn Burner Saison,6.6%,Karbach Brewing Company
85,16 oz.,American Amber / Red Ale,"Broomfield, CO",1067,Disconnected Red,6.7%,Big Choice Brewing
N/A,16 oz.,American Pale Wheat Ale,"Chicago, IL",1066,Akari Shogun American Wheat Ale,5.5%,Half Acre Beer Company
65,12 oz.,American Pale Ale (APA),"Brevard, NC",1065,Dale's Pale Ale,6.5%,Oskar Blues Brewery (North Carol...
30,16 oz.,Irish Red Ale,"Davenport, IA",1064,Owney Irish Style Red Ale,5.0%,Great River Brewery
20,16 oz.,Oatmeal Stout,"Manhattan, KS",1063,Vanilla Bean Buffalo Sweat,5.0%,Tallgrass Brewing Company
N/A,12 oz.,American Pale Lager,"San Antonio, TX",1062,Pete's ESP Lager (1998),5.1%,Pete's Brewing Company
N/A,12 oz.,American Pale Wheat Ale,"San Antonio, TX",1061,Pete's Wicked Summer Brew (1995),4.7%,Pete's Brewing Company
N/A,12 oz.,Czech Pilsener,"San Antonio, TX",1060,Pete's Wicked Bohemian Pilsner (1997),4.9%,Pete's Brewing Company
19,16 oz.,Scottish Ale,"Spirit Lake, IA",1059,The Hole in Hadrian's Wall,9.5%,Okoboji Brewing Company
26,16 oz.,American Brown Ale,"Spirit Lake, IA",1058,33 Select Brown Ale,6.5%,Okoboji Brewing Company
31,16 oz.,American Amber / Red Ale,"Boulder, CO",1057,South Ridge Amber Ale,6.0%,Crystal Springs Brewing Company
N/A,12 oz.,American Pale Ale (APA),"San Antonio, TX",1056,Pete's Wicked Pale Ale (1997),???,Pete's Brewing Company
N/A,12 oz.,American Pale Wheat Ale,"San Antonio, TX",1055,Pete's Wicked Summer Brew (2002),4.7%,Pete's Brewing Company
N/A,12 oz.,American Pale Wheat Ale,"San Antonio, TX",1054,Pete's Wicked Summer Brew (1997),4.7%,Pete's Brewing Company
N/A,12 oz.,American Pale Wheat Ale,"San Antonio, TX",1053,Pete's Wicked Summer Brew (1996),4.7%,Pete's Brewing Company
14,12 oz.,American Pale Wheat Ale,"Saint Louis, MO",1052,Honey Wheat,4.7%,Morgan Street Brewery
24,12 oz.,Schwarzbier,"Saint Louis, MO",1051,Black Bear Dark Lager,4.6%,Morgan Street Brewery
18,16 oz.,Cream Ale,"Seven Points, TX",1050,The Lawn Ranger,5.0%,Cedar Creek Brewery
60,16 oz. Alumi-Tek®	,English Barleywine,"Indianapolis, IN",1049,Bourbon Barrel Johan,9.9%,Sun King Brewing Company
65,12 oz.,American IPA,"Garden City, ID",1048,Outlaw IPA,6.2%,Payette Brewing Company
53,12 oz.,American Pale Ale (APA),"Half Moon Bay, CA",1047,Back in the Saddle Rye Pale Ale,3.7%,Mavericks Beer Company
35,12 oz.,German Pilsener,"Saint Louis, MO",1046,Golden Pilsner,5.0%,Morgan Street Brewery
N/A,12 oz.,Pumpkin Ale,"Denver, CO",1045,Wynkoop Pumpkin Ale,5.5%,Wynkoop Brewing Company
N/A,16 oz.,American Amber / Red Ale,"Grand Rapids, MI",1044,Big Red Coq,6.0%,Brewery Vivant
N/A,12 oz.,American Pale Lager,"Garden City, ID",1043,North Fork Lager,4.4%,Payette Brewing Company
23,12 oz.,Märzen / Oktoberfest,"Warrenville, IL",1042,Atom Smasher,7.7%,Two Brothers Brewing Company
N/A,12 oz.,Bière de Garde,"Warrenville, IL",1041,Testudo,4.5%,Two Brothers Brewing Company
N/A,12 oz.,American Pale Ale (APA),"Warrenville, IL",1040,Hobnob B & B Pale Ale,6.5%,Two Brothers Brewing Company
N/A,16 oz.,American Adjunct Lager,"Tacoma, WA",1039,Underachiever,5.0%,Engine House 9
N/A,12 oz.,American Pale Wheat Ale,"Westminster, MA",1038,Wachusett Summer,4.7%,Wachusett Brewing Company
50,16 oz.,American Pale Ale (APA),"Bronx, NY",1037,Bronx Pale Ale,6.3%,The Bronx Brewery
92,8.4 oz.,American Barleywine,"San Francisco, CA",1036,Lower De Boom,9.9%,21st Amendment Brewery
N/A,12 oz.,American Stout,"Denver, CO",1035,Rocky Mountain Oyster Stout,7.5%,Wynkoop Brewing Company
N/A,16 oz.,Kölsch,"Los Angeles, CA",1034,Cabrillo Kölsch,5.0%,Golden Road Brewing
N/A,16 oz.,Quadrupel (Quad),"Grand Rapids, MI",1033,Hubris Quadrupel Anniversary Ale,9.9%,Brewery Vivant
N/A,16 oz.,American Double / Imperial Stout,"Grand Rapids, MI",1031,Plow Horse Belgian Style Imperial Stout,9.5%,Brewery Vivant
17,12 oz.,English Pale Ale,"Westminster, MA",1030,Country Pale Ale,5.1%,Wachusett Brewing Company
37,12 oz.,American IPA,"Westminster, MA",1029,Wachusett Light IPA (2013),4.0%,Wachusett Brewing Company
N/A,16 oz.,Vienna Lager,"Davenport, IA",1028,Aaah Bock Lager,6.0%,Great River Brewery
N/A,16 oz.,Shandy,"Minnetonka, MN",1027,Big Island Shandy,5.0%,Tonka Beer Company
N/A,16 oz.,American IPA,"Minnetonka, MN",1026,Preservation IPA,6.8%,Tonka Beer Company
N/A,12 oz.,American Double / Imperial IPA,"Lincoln, NE",1025,N Street Drive-In 50th Anniversary IPA,???,Blue Blood Brewing Company
45,12 oz.,Winter Warmer,"San Francisco, CA",1024,Fireside Chat,7.9%,21st Amendment Brewery
N/A,12 oz.,Winter Warmer,"Eagle, CO",1023,Mistress Winter Wheat,6.4%,Bonfire Brewing Company
N/A,16 oz.,American IPA,"Estacada, OR",1022,Quaff India Style Session Ale,5.1%,Fearless Brewing Company
55,12 oz.,American Brown Ale,"Marietta, GA",1021,Watership Brown Ale,7.2%,Red Hare Brewing Company
85,12 oz.,Baltic Porter,"Brooklyn, NY",1020,3Beans,9.9%,Sixpoint Craft Ales
N/A,12 oz.,Munich Helles Lager,"San Diego, CA",1019,Longfin Lager,4.6%,Ballast Point Brewing Company
70,12 oz.,American IPA,"San Diego, CA",1018,Sculpin IPA,7.0%,Ballast Point Brewing Company
110,16 oz.,American IPA,"Manhattan, KS",1017,Ethos IPA,6.8%,Tallgrass Brewing Company
17,12 oz.,Fruit / Vegetable Beer,"Redlands, CA",1016,Orange Wheat,4.6%,Hangar 24 Craft Brewery
14,12 oz.,Munich Helles Lager,"Redlands, CA",1015,Hangar 24 Helles Lager,4.3%,Hangar 24 Craft Brewery
N/A,16 oz.,Pumpkin Ale,"Buena Vista, CO",1014,Pumpkin Patch Ale (2012),5.0%,Eddyline Brewery & Restaurant
N/A,12 oz.,Foreign / Export Stout,"Durango, CO",1013,Hibernal Vinifera Stout,8.0%,Ska Brewing Company
N/A,12 oz.,American Stout,"Lincoln, NE",1012,467 Ethan's Stout,5.0%,Blue Blood Brewing Company
110,12 oz.,American Double / Imperial IPA,"Conroe, TX",1011,Red Cockaded Ale (2013),8.5%,Southern Star Brewing Company
40,12 oz.,Old Ale,"Conroe, TX",1010,Old Potentate,7.2%,Southern Star Brewing Company
12,16 oz.,American Brown Ale,"Manhattan, KS",1009,Tallgrass Pub Ale,4.4%,Tallgrass Brewing Company
N/A,12 oz.,American Brown Ale,"Macon, GA",1008,Macon History Ale,5.5%,Macon Beer Company
100,12 oz.,American Double / Imperial IPA,"Denver, CO",1006,Elevation Triple India Pale Ale,9.9%,Renegade Brewing Company
25,16 oz.,American Blonde Ale,"Denver, CO",1005,5:00 O'Clock Afternoon Ale,5.0%,Renegade Brewing Company
N/A,12 oz.,American Pale Lager,"Austin, TX",1004,The One They Call Zoe,5.1%,Hops & Grain Brewery
N/A,12 oz.,American IPA,"Sheffield, MA",1003,Big Elm IPA,7.0%,Big Elm Brewing
N/A,12 oz.,American Stout,"Sheffield, MA",1002,Gerry Dog Stout,6.5%,Big Elm Brewing
N/A,12 oz.,Saison / Farmhouse Ale,"Sheffield, MA",1001,413 Farmhouse Ale,6.0%,Big Elm Brewing
36,12 oz.,American Pale Ale (APA),"Birmingham, AL",1000,Good People Pale Ale,5.6%,Good People Brewing Company
70,12 oz.,American IPA,"Eugene, OR",999,Watershed IPA (2013),6.7%,Oakshire Brewing
N/A,16 oz.,American Porter,"Eagle, CO",998,Tent Pole Vanilla Porter,6.1%,Bonfire Brewing Company
N/A,12 oz.,American Pale Ale (APA),"Eagle, CO",997,Awry Rye Pale Ale,5.8%,Bonfire Brewing Company
N/A,12 oz.,American Brown Ale,"Eagle, CO",996,Demshitz Brown Ale,5.8%,Bonfire Brewing Company
